page_title,page_namespace,wayback_api_url,wayback_url,el_to_domain_index,el_to_path
Atlético_Marsella,0,http://archive.org/wayback/available?url=http://www.laprovence.com/actu/en-direct/4646850/national-diawara-et-niang-debarquent-a-consolat.html,http://web.archive.org/web/20241211143938/https://www.laprovence.com/actu/en-direct/4646850/national-diawara-et-niang-debarquent-a-consolat.html,https://today.archive.,/20171127133254/http://www.laprovence.com/actu/en-direct/4646850/national-diawara-et-niang-debarquent-a-consolat.html
Gemma_Zabaleta,0,http://archive.org/wayback/available?url=http://www.deia.com/2011/10/16/sociedad/euskadi/caritas-acusa-a-zabaleta-de-justificar-en-un-fraude-ficticio-el-recorte-de-ayudas,http://web.archive.org/web/20120204202249/http://www.deia.com:80/2011/10/16/sociedad/euskadi/caritas-acusa-a-zabaleta-de-justificar-en-un-fraude-ficticio-el-recorte-de-ayudas,https://today.archive.,/20130308091217/http://www.deia.com/2011/10/16/sociedad/euskadi/caritas-acusa-a-zabaleta-de-justificar-en-un-fraude-ficticio-el-recorte-de-ayudas
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/8/37/Futebol-Romeu-Silva-demitido-Interclube,c075d14e-9dde-479d-a06b-5a2b824053eb.html","http://web.archive.org/web/20191120182639/http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/8/37/Futebol-Romeu-Silva-demitido-Interclube,c075d14e-9dde-479d-a06b-5a2b824053eb.html",https://today.archive.,"/20171127180500/http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/8/37/Futebol-Romeu-Silva-demitido-Interclube,c075d14e-9dde-479d-a06b-5a2b824053eb.html"
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/9/42/Futebol-Carlos-Mozer-treina-Interclube-por-dois-anos,3beb23ec-6137-48a7-9c02-d388469d8c00.html","http://web.archive.org/web/20191120170438/http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/9/42/Futebol-Carlos-Mozer-treina-Interclube-por-dois-anos,3beb23ec-6137-48a7-9c02-d388469d8c00.html",https://today.archive.,"/20171127173521/http://www.angop.ao/angola/pt_pt/noticias/desporto/2006/9/42/Futebol-Carlos-Mozer-treina-Interclube-por-dois-anos,3beb23ec-6137-48a7-9c02-d388469d8c00.html"
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2009/7/34/Interclube-rescinde-com-Augusto-Inacio,f4173ce5-bfa5-4f0c-88ab-6577c6e1742d.html","http://web.archive.org/web/20180115012056/http://www.angop.ao/angola/pt_pt/noticias/desporto/2009/7/34/Interclube-rescinde-com-Augusto-Inacio,f4173ce5-bfa5-4f0c-88ab-6577c6e1742d.html",https://today.archive.,"/20171127173036/http://www.angop.ao/angola/pt_pt/noticias/desporto/2009/7/34/Interclube-rescinde-com-Augusto-Inacio,f4173ce5-bfa5-4f0c-88ab-6577c6e1742d.html"
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/2/13/Interclube-rescinde-contrato-com-Alvaro-Magalhaes,d2e8a44c-c0fb-4a5a-a2c2-c8f4967b211e.html","http://web.archive.org/web/20191120180056/http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/2/13/Interclube-rescinde-contrato-com-Alvaro-Magalhaes,d2e8a44c-c0fb-4a5a-a2c2-c8f4967b211e.html",https://today.archive.,"/20171127173608/http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/2/13/Interclube-rescinde-contrato-com-Alvaro-Magalhaes,d2e8a44c-c0fb-4a5a-a2c2-c8f4967b211e.html"
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/4/19/Tecnico-Antonio-Caldas-assume-Interclube-por-duas-epocas,ca738b1b-6d38-4e14-8621-d87d22c83a3c.html","http://web.archive.org/web/20191120175058/http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/4/19/Tecnico-Antonio-Caldas-assume-Interclube-por-duas-epocas,ca738b1b-6d38-4e14-8621-d87d22c83a3c.html",https://today.archive.,"/20171127173942/http://www.angop.ao/angola/pt_pt/noticias/desporto/2011/4/19/Tecnico-Antonio-Caldas-assume-Interclube-por-duas-epocas,ca738b1b-6d38-4e14-8621-d87d22c83a3c.html"
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2012/3/16/Antonio-Caldas-demitido-Interclube,fda09037-c4e5-4489-88da-ac491fbc233e.html","http://web.archive.org/web/20171201032558/http://www.angop.ao/angola/pt_pt/noticias/desporto/2012/3/16/Antonio-Caldas-demitido-Interclube,fda09037-c4e5-4489-88da-ac491fbc233e.html",https://today.archive.,"/20171127174107/http://www.angop.ao/angola/pt_pt/noticias/desporto/2012/3/16/Antonio-Caldas-demitido-Interclube,fda09037-c4e5-4489-88da-ac491fbc233e.html"
Grupo_Desportivo_Interclube,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/3/18/Interclube-demite-tecnico-Misard-Omerhodzic,ff352825-4814-415b-bf6b-7d3c30bd2f13.html","http://web.archive.org/web/20191120174302/http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/3/18/Interclube-demite-tecnico-Misard-Omerhodzic,ff352825-4814-415b-bf6b-7d3c30bd2f13.html",https://today.archive.,"/20171128040655/http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/3/18/Interclube-demite-tecnico-Misard-Omerhodzic,ff352825-4814-415b-bf6b-7d3c30bd2f13.html"
Grupo_Desportivo_Sagrada_Esperança,0,http://archive.org/wayback/available?url=http://jornaldosdesportos.sapo.ao/23/0/ekrem__asma_renova_com_sagrada_esperana,http://web.archive.org/web/20201203072226/http://jornaldosdesportos.sapo.ao/23/0/ekrem__asma_renova_com_sagrada_esperana,https://today.archive.,/20171126160413/http://jornaldosdesportos.sapo.ao/23/0/ekrem__asma_renova_com_sagrada_esperana
Grupo_Desportivo_Sagrada_Esperança,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,4c9888d0-73e4-422a-bef6-2fb7b123821a.html","http://web.archive.org/web/20171201042847/http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,4c9888d0-73e4-422a-bef6-2fb7b123821a.html",https://today.archive.,"/20171128122542/http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,4c9888d0-73e4-422a-bef6-2fb7b123821a.html"
Grupo_Desportivo_Sagrada_Esperança,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,ec1f74b0-b05d-4ae8-bbdb-5ea0f2fb93f0.html","http://web.archive.org/web/20171201035522/http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,ec1f74b0-b05d-4ae8-bbdb-5ea0f2fb93f0.html",https://today.archive.,"/20171128121826/http://www.angop.ao/angola/pt_pt/noticias/desporto/2002/3/15/,ec1f74b0-b05d-4ae8-bbdb-5ea0f2fb93f0.html"
Grupo_Desportivo_Sagrada_Esperança,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2008/10/45/Sagrada-Esperanca-despede-treinador-apos-despromocao,9aeb7011-2a17-4c4c-969c-bb28de664fc9.html","http://web.archive.org/web/20171201041921/http://www.angop.ao/angola/pt_pt/noticias/desporto/2008/10/45/Sagrada-Esperanca-despede-treinador-apos-despromocao,9aeb7011-2a17-4c4c-969c-bb28de664fc9.html",https://today.archive.,"/20171128120844/http://www.angop.ao/angola/pt_pt/noticias/desporto/2008/10/45/Sagrada-Esperanca-despede-treinador-apos-despromocao,9aeb7011-2a17-4c4c-969c-bb28de664fc9.html"
Grupo_Desportivo_Sagrada_Esperança,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2010/3/14/Frank-confirmado-como-tecnico-principal-Sagrada-Esperanca,ab141938-e805-46fd-b19f-8df4588b787d.html","http://web.archive.org/web/20190724032525/http://www.angop.ao/angola/pt_pt/noticias/desporto/2010/3/14/Frank-confirmado-como-tecnico-principal-Sagrada-Esperanca,ab141938-e805-46fd-b19f-8df4588b787d.html",https://today.archive.,"/20171128123616/http://www.angop.ao/angola/pt_pt/noticias/desporto/2010/3/14/Frank-confirmado-como-tecnico-principal-Sagrada-Esperanca,ab141938-e805-46fd-b19f-8df4588b787d.html"
Grêmio_Foot-Ball_Porto_Alegrense,0,http://archive.org/wayback/available?url=http://www1.folha.uol.com.br/folha/esporte/ult92u60867.shtml,http://web.archive.org/web/20250426195709/https://www1.folha.uol.com.br/folha/esporte/ult92u60867.shtml,https://today.archive.,/20180201233742/http://www1.folha.uol.com.br/folha/esporte/ult92u60867.shtml
Grêmio_Foot-Ball_Porto_Alegrense,0,"http://archive.org/wayback/available?url=http://clicrbs.com.br/especial/sc/qualidade-de-vida-sc/19,0,1691743,","http://web.archive.org/web/20210225090650/http://clicrbs.com.br/especial/sc/qualidade-de-vida-sc/19,0,1691743,",https://today.archive.,"/20180201234524/http://clicrbs.com.br/especial/sc/qualidade-de-vida-sc/19,0,1691743,"
Guadalinfo,0,http://archive.org/wayback/available?url=http://ec.europa.eu/regional_policy/es/projects/spain/andalusia-against-the-digital-divide,http://web.archive.org/web/20180216201939/http://ec.europa.eu/regional_policy/es/projects/spain/andalusia-against-the-digital-divide,https://today.archive.,/20180216203239/http://ec.europa.eu/regional_policy/es/projects/spain/andalusia-against-the-digital-divide
Helena_Paparizou,0,http://archive.org/wayback/available?url=http://www.billboard.com/bbcom/charts%23/charts/dance-club-play-songs?chartDate=2006-11-04#/charts/dance-club-play-songs?chartDate=2006-11-04,http://web.archive.org/web/20130119225046/http://www.billboard.com/bbcom/charts,https://today.archive.,/20120719122211/http://www.billboard.com/bbcom/charts%23/charts/dance-club-play-songs?chartDate=2006-11-04#/charts/dance-club-play-songs?chartDate=2006-11-04
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.montepiopachuca.com/historia.html,http://web.archive.org/web/20170820231907/http://montepiopachuca.com:80/historia.html,https://today.archive.,/20120307131809/http://www.montepiopachuca.com/historia.html
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n2297221.htm,http://web.archive.org/web/20160305013504/http://www.oem.com.mx/elsoldehidalgo/notas/n2297221.htm,https://today.archive.,/20120630082337/http://www.oem.com.mx/elsoldehidalgo/notas/n2297221.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n1982417.htm,http://web.archive.org/web/20160305070521/http://www.oem.com.mx/elsoldehidalgo/notas/n1982417.htm,https://today.archive.,/20130413180407/http://www.oem.com.mx/elsoldehidalgo/notas/n1982417.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n3403822.htm,http://web.archive.org/web/20160305022039/http://www.oem.com.mx/elsoldehidalgo/notas/n3403822.htm,https://today.archive.,/20150830191614/http://www.oem.com.mx/elsoldehidalgo/notas/n3403822.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldezamora/notas/n3824925.htm,http://web.archive.org/web/20150924131622/http://www.oem.com.mx/elsoldezamora/notas/n3824925.htm,https://today.archive.,/20150830191614/http://www.oem.com.mx/elsoldezamora/notas/n3824925.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n1129007.htm,http://web.archive.org/web/20150924111824/http://www.oem.com.mx/elsoldehidalgo/notas/n1129007.htm,https://today.archive.,/20150107170139/http://www.oem.com.mx/elsoldehidalgo/notas/n1129007.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldedurango/notas/n3698874.htm,http://web.archive.org/web/20161112202603/http://www.oem.com.mx:80/elsoldedurango/notas/n3698874.htm,https://today.archive.,/20150830195317/http://www.oem.com.mx/elsoldedurango/notas/n3698874.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n4230127.htm,http://web.archive.org/web/20161020041433/http://www.oem.com.mx/elsoldehidalgo/notas/n4230127.htm,https://today.archive.,/20161026094346/http://www.oem.com.mx/elsoldehidalgo/notas/n4230127.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/esto/notas/n1371189.htm,http://web.archive.org/web/20160305005537/http://www.oem.com.mx/esto/notas/n1371189.htm,https://today.archive.,/20150917042351/http://www.oem.com.mx/esto/notas/n1371189.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/laprensa/notas/n2644994.htm,http://web.archive.org/web/20150924135816/http://www.oem.com.mx/laprensa/notas/n2644994.htm,https://today.archive.,/20130413150537/http://www.oem.com.mx/laprensa/notas/n2644994.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n2052189.htm,http://web.archive.org/web/20160305023440/http://www.oem.com.mx/elsoldehidalgo/notas/n2052189.htm,https://today.archive.,/20141229060335/http://www.oem.com.mx/elsoldehidalgo/notas/n2052189.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n3300812.htm,http://web.archive.org/web/20160305021411/http://www.oem.com.mx/elsoldehidalgo/notas/n3300812.htm,https://today.archive.,/20150831003957/http://www.oem.com.mx/elsoldehidalgo/notas/n3300812.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.cnnexpansion.com/bicentenario/2010/08/26/bicentenario-historia-aviacion-mexico,http://web.archive.org/web/20241127051431/http://www.cnnexpansion.com/bicentenario/2010/08/26/bicentenario-historia-aviacion-mexico,https://today.archive.,/20120703173449/http://www.cnnexpansion.com/bicentenario/2010/08/26/bicentenario-historia-aviacion-mexico
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/laprensa/notas/n2662730.htm,http://web.archive.org/web/20160305011023/http://www.oem.com.mx/laprensa/notas/n2662730.htm,https://today.archive.,/20130413145352/http://www.oem.com.mx/laprensa/notas/n2662730.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elmexicano/notas/n2231310.htm,http://web.archive.org/web/20160303211920/http://www.oem.com.mx/elmexicano/notas/n2231310.htm,https://today.archive.,/20120909215305/http://www.oem.com.mx/elmexicano/notas/n2231310.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n2441726.htm,http://web.archive.org/web/20160305024320/http://www.oem.com.mx/elsoldehidalgo/notas/n2441726.htm,https://today.archive.,/20150904225452/http://www.oem.com.mx/elsoldehidalgo/notas/n2441726.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n1945502.htm,http://web.archive.org/web/20150924111919/http://www.oem.com.mx/elsoldehidalgo/notas/n1945502.htm,https://today.archive.,/20130413152807/http://www.oem.com.mx/elsoldehidalgo/notas/n1945502.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldehidalgo/notas/n854855.htm,http://web.archive.org/web/20161001194151/http://www.oem.com.mx/elsoldehidalgo/notas/n854855.htm,https://today.archive.,/20120629063554/http://www.oem.com.mx/elsoldehidalgo/notas/n854855.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://www.oem.com.mx/elsoldezamora/notas/n4122424.htm,http://web.archive.org/web/20160419105539/http://www.oem.com.mx/elsoldezamora/notas/n4122424.htm,https://today.archive.,/20160408033507/http://www.oem.com.mx/elsoldezamora/notas/n4122424.htm
Historia_de_Pachuca_de_Soto,0,http://archive.org/wayback/available?url=http://elsoldemexico.com.mx/republica/169044-retiran-los-escombros-que-dejo-un-incendio-en-mercado-de-pachuca,http://web.archive.org/web/20160508235215/http://www.elsoldemexico.com.mx/republica/169044-retiran-los-escombros-que-dejo-un-incendio-en-mercado-de-pachuca,https://today.archive.,/20160408033519/http://elsoldemexico.com.mx/republica/169044-retiran-los-escombros-que-dejo-un-incendio-en-mercado-de-pachuca
IFK_Göteborg,0,http://archive.org/wayback/available?url=http://www.gp.se/sport/fotboll/poya-asbaghi-%C3%A4r-ifk-g%C3%B6teborgs-nye-tr%C3%A4nare-1.4847944,http://web.archive.org/web/20230615225723/https://www.gp.se/sport/fotboll/poya-asbaghi-%C3%A4r-ifk-g%C3%B6teborgs-nye-tr%C3%A4nare-1.4847944,https://today.archive.,/20171125231354/http://www.gp.se/sport/fotboll/poya-asbaghi-%C3%A4r-ifk-g%C3%B6teborgs-nye-tr%C3%A4nare-1.4847944
Impacto_cultural_de_Madonna,0,http://archive.org/wayback/available?url=http://archivo.larepublica.pe/16-08-2013/madonna-cumple-55-anos-la-reina-del-pop-que-nunca-dejo-de-sorprender-a-su-audiencia,http://web.archive.org/web/20180624010645/http://archivo.larepublica.pe/16-08-2013/madonna-cumple-55-anos-la-reina-del-pop-que-nunca-dejo-de-sorprender-a-su-audiencia,https://today.archive.,/20150710175416/http://archivo.larepublica.pe/16-08-2013/madonna-cumple-55-anos-la-reina-del-pop-que-nunca-dejo-de-sorprender-a-su-audiencia
Impuesto_al_valor_agregado,0,http://archive.org/wayback/available?url=http://www.transparenciafiscal.gob.sv/ptf/es/MarcoNormativo/AdministracinTributaria.html#_vTab585,http://web.archive.org/web/20250803050428/https://www.transparenciafiscal.gob.sv/ptf/es/MarcoNormativo/AdministracinTributaria.html,https://today.archive.,/20171122124112/http://www.transparenciafiscal.gob.sv/ptf/es/MarcoNormativo/AdministracinTributaria.html#_vTab585
Iron_Mountain_Incorporated,0,http://archive.org/wayback/available?url=http://www.computerworld.com/s/article/9002001/Two_Iron_Mountain_facilities_hit_by_fire,http://web.archive.org/web/20140711042501/http://www.computerworld.com/s/article/9002001/Two_Iron_Mountain_facilities_hit_by_fire,https://today.archive.,/20121019011416/http://www.computerworld.com/s/article/9002001/Two_Iron_Mountain_facilities_hit_by_fire
Is_It_Scary,0,http://archive.org/wayback/available?url=http://www.deathrecordsnow.org/california-death-records/michael-jackson-is-it-scary-death-row-remix-unreleased-1997,http://web.archive.org/web/20250618183811/https://www.deathrecordsnow.org/california-death-records/michael-jackson-is-it-scary-death-row-remix-unreleased-1997,https://today.archive.,/20130414174306/http://www.deathrecordsnow.org/california-death-records/michael-jackson-is-it-scary-death-row-remix-unreleased-1997
James_Bay,0,http://archive.org/wayback/available?url=http://www.hbs.herts.sch.uk/do/content/article/1104/information,http://web.archive.org/web/20180309182934/http://www.hbs.herts.sch.uk/do/content/article/1104/information,https://today.archive.,/20151026034133/http://www.hbs.herts.sch.uk/do/content/article/1104/information
James_Bay,0,http://archive.org/wayback/available?url=http://www.aria.com.au/documents/ARIAChartsmediarelease17Jan2015.pdf,http://web.archive.org/web/20200321041213/http://www.aria.com.au/documents/ARIAChartsmediarelease17Jan2015.pdf,https://today.archive.,/20160913234601/http://www.aria.com.au/documents/ARIAChartsmediarelease17Jan2015.pdf
James_Bay,0,http://archive.org/wayback/available?url=http://www.musicweek.com/news/read/official-charts-analysis-james-bay-debuts-at-no-1-on-albums-chart/061331,http://web.archive.org/web/20251225194238/https://www.musicweek.com/news/read/official-charts-analysis-james-bay-debuts-at-no-1-on-albums-chart/061331,https://today.archive.,/20150402092538/http://www.musicweek.com/news/read/official-charts-analysis-james-bay-debuts-at-no-1-on-albums-chart/061331
James_Bay,0,http://archive.org/wayback/available?url=http://www.jamesbay.com/live/,http://web.archive.org/web/20251205073957/https://www.jamesbay.com/live/,https://today.archive.,/20151030044721/http://www.jamesbay.com/live/
James_Bay,0,http://archive.org/wayback/available?url=http://www.mtv.co.uk/taylor-swift/news/taylor-swift-announces-james-bay-and-vance-joy-as-support-for-1989-tour,http://web.archive.org/web/20210107232733/http://www.mtv.co.uk/taylor-swift/news/taylor-swift-announces-james-bay-and-vance-joy-as-support-for-1989-tour,https://today.archive.,/20151029021754/http://www.mtv.co.uk/taylor-swift/news/taylor-swift-announces-james-bay-and-vance-joy-as-support-for-1989-tour
James_Bay,0,http://archive.org/wayback/available?url=http://musicfeeds.com.au/news/tame-impala-courtney-barnett-more-land-early-2015-aria-award-nominations/%23/slide/1#/slide/1,http://web.archive.org/web/20241213062823/https://musicfeeds.com.au/news/tame-impala-courtney-barnett-more-land-early-2015-aria-award-nominations/,https://today.archive.,/20151127171321/http://musicfeeds.com.au/news/tame-impala-courtney-barnett-more-land-early-2015-aria-award-nominations/%23/slide/1#/slide/1
James_Bay,0,http://archive.org/wayback/available?url=http://www.reuters.com/article/us-qawards-idUSKCN0SD2L320151019%23xHzm0EC16XeZCckC.97#xHzm0EC16XeZCckC.97,http://web.archive.org/web/20210516185912/https://www.reuters.com/article/us-qawards-idUSKCN0SD2L320151019,https://today.archive.,/20151210073447/http://www.reuters.com/article/us-qawards-idUSKCN0SD2L320151019%23xHzm0EC16XeZCckC.97#xHzm0EC16XeZCckC.97
Jamie_xx,0,http://archive.org/wayback/available?url=http://exclaim.ca/music/article/nocturnal_emissions_of_xx,http://web.archive.org/web/20250805114528/https://exclaim.ca/music/article/nocturnal_emissions_of_xx,https://today.archive.,/20151213041700/http://exclaim.ca/music/article/nocturnal_emissions_of_xx
Jamie_xx,0,http://archive.org/wayback/available?url=http://www.bpi.co.uk/certified-awards/mercury-prize-nominee-jamie-xx-goes-silver.aspx,http://web.archive.org/web/20160527233916/http://www.bpi.co.uk/certified-awards/mercury-prize-nominee-jamie-xx-goes-silver.aspx,https://today.archive.,/20151211184324/http://www.bpi.co.uk/certified-awards/mercury-prize-nominee-jamie-xx-goes-silver.aspx
Jamie_xx,0,http://archive.org/wayback/available?url=http://www.spin.com/2015/11/the-101-best-songs-of-2015/5/,http://web.archive.org/web/20251002071916/https://www.spin.com/2015/11/the-101-best-songs-of-2015/5/,https://today.archive.,/20151220170856/http://www.spin.com/2015/11/the-101-best-songs-of-2015/5/
Jocelyne_Trouillot,0,http://archive.org/wayback/available?url=http://www.africultures.com/php/index.php?nav=personne&no=40429,http://web.archive.org/web/20160303205836/http://www.africultures.com/php/index.php?nav=personne,https://today.archive.,/20160124110842/http://www.africultures.com/php/index.php?nav=personne&no=40429
Johnny_Sins,1,http://archive.org/wayback/available?url=http://www.masqlen.com/interview-of-johnny-sins.html,http://web.archive.org/web/20151128072318/http://www.masqlen.com:80/interview-of-johnny-sins.html,https://today.archive.,/20150205142656/http://www.masqlen.com/interview-of-johnny-sins.html
Jon_Fitch,0,http://archive.org/wayback/available?url=http://mmajunkie.com/news/18446/jon-fitch-replaces-jake-ellenberger-meets-ben-saunders-on-ufc-111-main-card.mma,http://web.archive.org/web/20121014231611/http://mmajunkie.com/news/18446/jon-fitch-replaces-jake-ellenberger-meets-ben-saunders-on-ufc-111-main-card.mma,https://today.archive.,/20120527064318/http://mmajunkie.com/news/18446/jon-fitch-replaces-jake-ellenberger-meets-ben-saunders-on-ufc-111-main-card.mma
Juan_Manuel_Santos,0,http://archive.org/wayback/available?url=http://www.semana.com/nacion/falsos-positivos-mortales/115958-3.aspx,http://web.archive.org/web/20120621102043/http://www.semana.com/nacion/falsos-positivos-mortales/115958-3.aspx,https://today.archive.,/20120629131732/http://www.semana.com/nacion/falsos-positivos-mortales/115958-3.aspx
Juan_Manuel_Santos,0,http://archive.org/wayback/available?url=http://www.semana.com/nacion/hermano-falso-positivo/117023-3.aspx,http://web.archive.org/web/20121122045949/http://www.semana.com/nacion/hermano-falso-positivo/117023-3.aspx,https://today.archive.,/20120629131748/http://www.semana.com/nacion/hermano-falso-positivo/117023-3.aspx
Juan_Manuel_Santos,0,http://archive.org/wayback/available?url=http://www.semana.com/justicia/renuncio-general-montoya/117362-3.aspx,http://web.archive.org/web/20120503093052/http://www.semana.com/justicia/renuncio-general-montoya/117362-3.aspx,https://today.archive.,/20120629052217/http://www.semana.com/justicia/renuncio-general-montoya/117362-3.aspx
Judith_Leyster,0,http://archive.org/wayback/available?url=http://www.codart.com/news/485/,http://web.archive.org/web/20150923205304/http://www.codart.com/news/485/,https://today.archive.,/20140605180808/http://www.codart.com/news/485/
Juegos_Suramericanos,0,http://archive.org/wayback/available?url=http://www.planetadeportivo.com.ar/imagenes/S%201994%20valencia.jpg,http://web.archive.org/web/20111121185235/http://www.planetadeportivo.com.ar/imagenes/S%201994%20valencia.jpg,https://today.archive.,/20121230053712/http://www.planetadeportivo.com.ar/imagenes/S%201994%20valencia.jpg
Juno_(película),0,http://archive.org/wayback/available?url=http://www.variety.com/blog/1390000339/post/900016490.html,http://web.archive.org/web/20121020124129/http://www.variety.com/blog/1390000339/post/900016490.html,https://today.archive.,/20121210061424/http://www.variety.com/blog/1390000339/post/900016490.html
Juno_(película),0,http://archive.org/wayback/available?url=http://www.variety.com/awardcentral_article/VR1117980615.html,http://web.archive.org/web/20121020124207/http://www.variety.com/awardcentral_article/VR1117980615.html,https://today.archive.,/20120525191713/http://www.variety.com/awardcentral_article/VR1117980615.html
Juno_(película),0,http://archive.org/wayback/available?url=http://www.variety.com/awardcentral_article/VR1117981367.html,http://web.archive.org/web/20121020124244/http://www.variety.com/awardcentral_article/VR1117981367.html,https://today.archive.,/20120525191714/http://www.variety.com/awardcentral_article/VR1117981367.html
Kabuscorp_Sport_Clube_do_Palanca,0,"http://archive.org/wayback/available?url=http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/5/26/Futebol-Tecnico-Antranik-afastado-Kabuscorp,edb89683-0ad3-4b22-9079-aecdc4381db6.html","http://web.archive.org/web/20190106204317/http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/5/26/Futebol-Tecnico-Antranik-afastado-Kabuscorp,edb89683-0ad3-4b22-9079-aecdc4381db6.html",https://today.archive.,"/20171128040234/http://www.angop.ao/angola/pt_pt/noticias/desporto/2014/5/26/Futebol-Tecnico-Antranik-afastado-Kabuscorp,edb89683-0ad3-4b22-9079-aecdc4381db6.html"
La_canica_azul,0,http://archive.org/wayback/available?url=http://www.imd.gov.in/section/nhac/static/cyclone-history-bb.htm,http://web.archive.org/web/20151127120845/http://www.imd.gov.in:80/section/nhac/static/cyclone-history-bb.htm,https://today.archive.,/20150717083945/http://www.imd.gov.in/section/nhac/static/cyclone-history-bb.htm
Lin_Xiaojun,0,http://archive.org/wayback/available?url=http://wuni2017.sportresult.com/fisu/en/-60/Comp/Info/ResultList/STM005304,http://web.archive.org/web/20230405195640/http://wuni2017.sportresult.com/fisu/en/-60/Comp/Info/ResultList/STM005304,https://today.archive.,/20180210182804/http://wuni2017.sportresult.com/fisu/en/-60/Comp/Info/ResultList/STM005304
Lin_Xiaojun,0,http://archive.org/wayback/available?url=http://wuni2017.sportresult.com/fisu/en/-60/Comp/Info/ResultList/STM005201,http://web.archive.org/web/20230406084802/http://wuni2017.sportresult.com/fisu/en/-60/Comp/Info/ResultList/STM005201,https://today.archive.,/20180210181605/http://wuni2017.sportresult.com/fisu/en/-60/Comp/Info/ResultList/STM005201
